#iteration,Porcupine Basin,Rockall Plateau area A,Rockall Plateau area B,Rockall Plateau area C,Rockall Plateau area D,Northeast Greenland basin,Voring / More basin,Faroe-Shetland basin,Total
246,179.3659075,195.0043219,319.1183803,1769.061061,97.20308122,897.1628333,2767.487392,735.8303016,6960.233279
247,222.5239567,331.4906413,310.7355973,2487.719285,112.9317714,592.8366248,1080.109357,535.4152355,5673.762469
248,359.6390698,173.9884083,429.3768547,2298.927647,147.4186638,781.9939138,2951.319993,753.8330187,7896.497569
249,376.9912267,284.0913935,459.0052031,1952.298224,116.7930854,831.4012596,1476.142884,851.0287693,6347.752046
250,240.6842829,348.3828911,407.1130511,2558.15894,201.6966838,753.8903344,1652.392714,636.3859612,6798.704859
251,280.5153717,268.8298729,383.5691187,2139.691437,102.6336089,950.4096181,1381.437297,569.4963659,6076.58269
252,224.0838445,320.4672229,566.431709,3183.44433,234.6977196,1187.151755,2559.560601,1026.906998,9302.74418
253,261.397503,211.7913066,392.0646623,1856.834211,96.3660485,752.2802698,1452.017861,607.3502294,5630.102092
254,256.6879012,274.802515,309.2031575,2570.482617,82.46804252,693.0601261,1636.954594,605.4227953,6429.081749
255,246.1561508,206.3498647,539.2737744,3401.710285,109.2190996,1657.977717,2117.154925,707.4297656,8985.271582
256,273.0678524,233.8449977,589.4356648,2395.656161,118.5970689,842.3064232,3638.404953,883.0565992,8974.36972
257,208.2627925,171.082076,441.2289771,3830.441456,154.0504483,918.5575199,2701.438211,869.9729796,9295.03446
258,202.5605495,230.3124301,558.6022598,4263.929429,68.46897319,811.9957521,1644.405999,574.4728595,8354.748252
259,159.8668313,281.5862632,378.2619453,2069.006412,112.0082537,628.8571916,2080.407523,833.6290735,6543.623494
260,190.2788231,305.2841798,417.2331547,2457.017211,93.33138943,1017.433829,3700.723139,1418.454902,9599.756628
261,174.8365921,276.4010361,394.5463727,2491.19263,73.52898207,1776.192737,3390.506565,1280.256758,9857.461673
262,196.9949873,264.7504969,399.1226773,2562.709368,100.6359753,856.1014867,1781.651475,680.7581234,6842.72459
263,221.626182,240.5636375,331.2208419,2045.08689,118.2951986,726.6493696,5027.512641,1361.149005,10072.10377
264,286.4753475,242.524398,411.9321181,2298.144588,119.9293207,623.3882166,1459.852002,646.4644602,6088.710451
265,164.4100841,245.8609751,482.2476923,1862.360821,64.26589625,795.3060666,1936.318336,719.9766769,6270.746548
266,253.9577123,208.3745785,391.5910862,1981.480964,138.4987705,635.7096598,2111.551547,774.3508266,6495.515145
267,220.2180229,224.360479,851.3180958,3414.874932,176.4361514,309.3017303,1780.548778,689.8325329,7666.890722
268,208.6622313,315.827952,529.6736201,2621.363652,77.04355458,819.6693559,1314.474932,691.1380483,6577.853346
269,235.2988866,277.0788747,469.5730076,1555.780502,52.11131015,981.3432507,1367.303961,848.7289431,5787.218736
270,276.6163104,347.4760091,448.9663453,1989.933276,100.4432091,789.7656969,1345.973056,870.5341245,6169.708027
271,372.0825294,216.0348947,410.5418863,1713.256426,66.27139442,870.906834,2129.455461,766.0969418,6544.646368
272,268.2882354,253.5972471,411.7713042,3129.46368,65.34985319,623.6868651,3293.996433,799.7074913,8845.861109
273,281.6140408,376.0059407,401.9507539,3263.62979,151.8195985,785.4254954,2284.496507,1011.119014,8556.06114
274,216.3998998,158.2848992,558.8736706,3172.499827,162.6247644,714.1232682,2652.284861,875.9381387,8511.029329
275,263.5960107,183.6817231,588.1933841,1872.597967,165.4461227,787.453461,2373.207866,892.39713,7126.573665
276,258.3988886,530.0734573,453.290691,3477.989833,133.4451255,1169.477034,2668.475292,972.3744826,9663.524804
277,358.6175709,202.1103084,619.0978895,2986.561003,165.3733556,912.9110039,1575.40199,939.5801067,7759.653228
278,206.3422723,261.5435854,322.4345352,2131.550063,142.6837841,800.3886043,3386.748301,1044.265396,8295.956541
279,251.5479147,259.9446892,471.8530933,1997.819722,124.1384022,661.5648798,2554.566267,736.5390351,7057.974003
280,450.5324115,224.9659277,443.1869357,3349.391384,99.34064097,904.6184953,2607.914257,810.5392552,8890.489307
281,198.5642089,382.7626962,562.8418403,1956.892948,136.5185603,949.171054,1921.571515,622.4794169,6730.80224
282,195.6215514,277.1935607,344.714491,3177.313204,124.4377798,800.9789988,3430.006985,935.5616351,9285.828206
283,249.7562792,231.6332421,515.0821187,2280.189279,97.8819853,897.0482924,4277.789616,980.0052237,9529.386036
284,423.2616337,316.4828939,435.5308592,2771.231893,78.06595931,648.0306531,2997.833544,857.0381531,8527.475589
285,241.343062,230.858001,391.9734755,2181.488737,167.5801588,901.7801885,2111.684699,749.3197828,6976.028105
286,232.7468427,177.1873518,694.5739649,1810.491135,73.39860115,977.5273629,2972.474333,905.6019546,7844.001546
287,232.9671513,286.4515596,911.9718261,2246.960531,79.823755,975.7835624,2339.465687,1000.010252,8073.434324
288,281.6262398,309.6134343,393.8488324,2102.583362,137.0509229,872.4237202,2161.570788,833.7799017,7092.497201
289,290.9430637,284.5218969,509.8392735,1983.01657,151.8134168,1038.923099,1629.609164,695.0839076,6583.750392
290,163.9428067,249.0371668,389.7678271,2357.206474,74.85444324,1331.308313,3673.684472,1005.338835,9245.140338
291,228.7339475,174.8488755,593.5955577,2961.372264,76.1463638,765.3941747,2711.068538,870.8585049,8382.018226
292,277.657605,290.9332799,392.1124853,2211.461652,128.8399721,674.7819493,3611.443319,1091.826979,8679.057242
293,375.6495335,270.802581,337.3924381,2884.194106,78.73922988,1061.277655,956.4914228,858.6876582,6823.234624
294,221.93467,267.6546819,440.0983595,3145.651535,110.5927317,1183.754167,2217.270048,780.8328993,8367.789092
295,159.1737153,266.7860662,881.3472247,2276.853523,112.0795891,636.8995593,1925.013578,654.8572893,6913.010545
296,274.2424425,305.6535213,384.7310783,2822.316711,117.6712675,811.3132732,2203.126413,788.2776019,7707.332309
297,250.3223446,196.7455177,485.4267039,1856.934974,233.5809438,703.4795019,1687.199537,747.3265599,6161.016083
298,270.637288,292.9199138,432.9380776,1763.729639,92.75475909,900.8775745,4057.436032,1180.97666,8992.269944
299,351.1072142,188.0115109,462.3010074,1926.843482,82.72138257,1527.077473,2981.209522,1001.780746,8521.052338
300,316.6376503,524.5323147,468.8943254,1733.990482,84.84461531,746.2684558,2062.666046,710.9784939,6648.812383
301,343.3455871,288.2407571,566.3023087,2054.045517,123.2748653,973.4140055,4595.100829,1934.817865,10878.54173
302,249.4337595,324.0606223,648.7060737,3446.929915,98.34442262,634.4378013,1978.445075,719.7291663,8100.086836
303,190.5726722,221.3945393,513.5915402,2332.000162,122.7406416,733.2467592,2299.796865,1109.243601,7522.586781
304,226.1604035,240.6145359,422.6902557,2758.103922,135.8338325,868.1106636,3148.003991,934.4182396,8733.935844
305,432.3414459,315.113979,460.5776156,1907.420531,126.1736393,813.6237881,3517.278059,842.7940121,8415.32307
306,246.7639095,366.6152926,609.087086,5605.567106,63.32461846,717.1807885,2728.063085,1025.199845,11361.80173
307,494.153731,302.4120624,589.3198591,1840.717555,95.29275964,1174.708218,3230.753449,1028.876819,8756.234453
308,261.6326374,315.5711063,275.8691449,2322.814275,92.95107131,917.9324482,1791.708772,767.8878096,6746.367265
309,197.6838264,244.4784985,359.2689248,2240.61897,159.7258962,1047.112427,2535.809231,801.0948511,7585.792625
310,513.98552,233.7458178,541.531674,3383.203012,247.7021798,586.5479053,4062.394521,1090.427574,10659.5382
311,286.5527016,282.5225312,426.8465701,2978.748414,105.4606077,939.0618243,3733.144273,1261.95828,10014.2952
312,194.0602995,165.0440361,535.4852081,2754.325654,105.3705674,464.21757,2895.467104,837.4452074,7951.415647
313,310.7658721,552.9393911,386.1755791,2354.037689,41.07615169,639.4782278,3451.057346,885.7399757,8621.270232
314,331.8729796,263.3879654,519.0352423,2981.038304,121.6285759,783.0147661,1958.958515,852.6718512,7811.6082
315,311.8698265,264.109737,342.1257207,1847.668931,83.2285172,883.1957673,2094.121854,650.1431917,6476.463545
316,261.5814935,344.4756812,391.7275754,1771.294883,93.92646458,811.3505044,2953.260248,958.6007512,7586.217601
317,166.8996148,178.2187898,328.2894232,1945.28823,132.9262504,687.1848965,2988.743437,948.863459,7376.414101
318,247.3812174,318.3953154,423.9722424,2463.649401,65.47118209,1011.493575,2138.588338,709.7351872,7378.686458
319,308.9869332,297.1081068,681.6452283,2040.014149,70.32784009,561.0827288,7988.455491,3459.384983,15407.00546
320,257.0441838,257.9097959,501.9742672,2684.789044,112.2111289,700.107211,4596.942372,1283.078598,10394.0566
321,299.2276588,365.7982991,488.0633516,1891.6659,107.7945616,948.8770142,2814.779151,1089.969985,8006.175921
322,277.1050531,263.9891136,452.9837916,2176.596443,135.4220607,726.5222659,1310.094153,552.9602293,5895.67311
323,334.4618459,235.8401974,762.1740022,4161.572321,66.86957397,643.5873285,1612.182112,769.2003554,8585.887736
324,182.9167096,320.084455,632.1023954,1643.125941,49.54067003,824.4688833,3513.05733,795.7574957,7961.05388
325,321.5929729,263.3639337,315.2663938,2849.719489,135.0545659,1477.946663,2771.321113,1060.214996,9194.480127
326,276.9113197,147.7521463,407.9931258,2021.983647,65.23388896,751.3522843,2089.018322,762.0423527,6522.287087
327,318.1799954,255.5785198,423.3809329,3455.981729,180.1010214,789.8331678,2765.182433,898.7054668,9086.943266
328,531.7545535,211.645824,570.0881302,4175.471296,39.0203342,1194.402796,2846.394126,1285.224179,10854.00124
329,158.0725427,173.9963686,414.1287931,2732.976931,114.061582,1951.940303,2564.10872,846.8907173,8956.175958
330,229.4771481,322.8728129,431.4438847,2890.124471,61.55722632,1035.974022,2399.554794,908.4560513,8279.46041
331,238.1144457,372.4177557,392.7122408,2153.263616,61.39052597,1615.19556,2993.376013,822.2754355,8648.745593
332,262.9491047,242.9380248,360.0617904,1715.548273,64.04541912,1520.129776,2544.90303,824.6152453,7535.190663
333,308.2193462,156.3719994,354.9389562,3577.718204,149.1458396,1030.770675,2069.50622,588.3061413,8234.977382
334,175.0467259,283.6551394,1003.38172,4438.628535,95.95433753,1710.581474,1747.751137,764.0308559,10219.02992
335,419.9377269,346.738529,669.5573378,3367.631482,94.27304088,871.5532443,3544.693987,887.6320393,10202.01739
336,167.0584235,280.5901742,299.1743612,1493.901903,122.4079518,751.4826196,2416.166328,717.5536107,6248.335372
337,245.7975673,217.5854093,465.792231,1963.790591,80.53299567,1204.775489,1449.224278,705.6509652,6333.149526
338,230.7632891,295.3575774,329.2794845,2238.791303,110.0454065,788.3705047,1871.217435,707.7604842,6571.585484
339,199.6221535,261.1083717,386.3321297,2606.895758,124.2984841,827.4371876,2745.395688,812.2242536,7963.314026
340,202.7620982,239.9111952,498.0718694,2050.737671,109.460515,616.3887977,1497.982497,790.7994558,6006.114099
341,379.5154794,239.7178066,486.0165607,3236.336739,72.13010437,2272.316774,2691.668215,1015.534039,10393.23572
342,255.0384438,264.5642177,414.530264,2805.27872,89.97158095,1346.299668,2892.8166,707.0468177,8775.546312
343,259.8918411,398.8470602,456.5888722,1467.536189,70.16739899,483.6716802,2528.668063,837.4338766,6502.804981
344,316.7999053,267.8901968,411.181375,2209.867987,68.66330162,378.1270647,3422.721303,850.618984,7925.870117
345,228.7282624,197.1250502,552.1419149,2604.422557,49.94191862,757.3040274,2407.900048,711.1002598,7508.664038
346,245.8715548,198.5059717,596.0965549,2098.471252,82.53350488,915.0954894,3047.494108,1059.664529,8243.732965
347,525.4874844,239.0637534,423.6341322,3573.402698,87.43174572,1067.815505,4261.915929,1331.449445,11510.20069
348,186.7592201,261.3008282,604.1655659,1780.650682,122.046174,672.1361991,3439.207552,1482.305192,8548.571413
349,263.2952279,209.7679035,664.0450382,1939.503279,152.5403608,613.4291142,2038.042422,746.5170721,6627.140418
350,199.8169794,818.8690966,447.5750348,3103.180221,89.34609686,818.4261152,2627.279217,788.8948857,8893.387647
351,177.1847019,186.1042928,551.2762282,6372.481633,149.6608612,474.9259786,1986.73075,663.7176716,10562.08212
352,310.8509097,175.0748366,629.7243618,4023.971807,79.53060175,1247.46965,983.0555101,496.833752,7946.511429
353,210.7388257,166.440975,311.844833,2280.220391,61.6773647,1026.979865,2176.702565,754.0780031,6988.682823
354,167.4920945,260.8157621,372.9198544,1862.973413,147.772473,837.1442089,3799.487882,1075.855615,8524.461303
355,257.7350736,233.7281703,387.0053551,2568.489194,145.9366449,1023.63369,2405.35957,732.5668164,7754.454514
356,309.4826632,177.1627172,461.186277,2947.733722,118.5302811,1018.362264,2485.932539,934.3019767,8452.69244
357,332.6948445,348.5557262,698.5661129,2077.66593,81.81123871,823.7875042,13476.02571,3903.229044,21742.33611
358,235.1236852,315.2032625,282.341305,2078.494359,84.63384916,590.1701188,1548.9803,737.7612606,5872.70814
359,351.1003942,186.2764413,760.240617,2697.948235,139.007196,1015.01261,1325.093353,754.8872091,7229.566056
360,218.6286876,222.9932913,385.1848506,2500.028923,96.10423141,1134.833811,2122.159661,794.7096953,7474.643151
361,236.8835483,264.7183114,437.2523362,2196.340707,118.3964052,861.8954927,3306.971992,911.1115238,8333.570317
362,240.0275835,432.9642277,656.6011841,1547.617971,86.52761873,814.2949345,2797.779939,790.6806309,7366.494089
363,183.0262081,171.7480431,407.8319676,2298.172607,115.7919914,1359.624038,2504.751713,1084.78524,8125.731808
364,193.6438067,282.2934822,372.1296423,1752.207646,86.66171045,1454.49669,3140.103075,808.9899426,8090.525995
365,255.3142519,331.7067392,277.3574825,3330.460368,102.7973764,1314.595104,2836.127516,795.5739715,9243.93281
366,437.2860086,203.5098453,575.3950353,2435.245888,70.0144439,1600.231195,2790.486528,932.6986711,9044.867615
367,194.7506331,221.9964755,340.995812,1714.751446,99.31021657,1105.654597,2054.460114,730.0375293,6461.956823
368,184.6817507,268.9431579,639.6807799,3671.463319,118.8094424,808.7275172,3901.136152,1141.651976,10735.0941
369,146.707831,340.5699109,374.0077429,3078.491581,73.32134668,1221.326975,1721.128015,670.8238462,7626.377249
370,316.2613316,239.7404165,363.4928308,2810.685789,98.08153094,703.849628,1915.518313,793.1757426,7240.805582
371,268.754095,261.0295423,448.5612882,2238.278892,117.511227,937.6359412,1537.151701,974.2121604,6783.134847
372,627.6372751,290.4308347,409.8646312,3297.117168,94.14294037,952.4135911,2554.792784,704.0428334,8930.442058
373,258.2832089,218.1421623,448.6850956,2528.144045,87.91782803,670.8017673,1815.788909,643.7749359,6671.537952
374,220.6047061,376.1665829,437.5032258,2090.732887,129.1717651,899.2619959,2634.685891,813.3357793,7601.462833
375,162.7045688,217.4602296,396.2052163,2762.713327,86.02961202,773.5033556,4122.076294,1002.89393,9523.586533
376,267.2329654,214.8744081,650.7701255,2162.011794,63.98715568,678.8641516,2365.433539,900.0686562,7303.242795
377,183.2640352,342.4348752,447.9458351,2110.038419,111.5450925,144.1485204,3208.786757,1092.778892,7640.942426
378,332.1836988,241.2569431,765.4637511,2388.321987,54.88390449,1213.818027,2652.960188,991.493919,8640.382418
379,324.8246772,249.2737387,365.5863989,1716.985951,85.56901073,1029.721945,2419.673684,803.6858848,6995.32129
380,228.9496568,230.0118207,359.5008681,2026.754989,48.05584809,937.418416,3098.019143,926.4551042,7855.165846
381,227.6802651,553.2132738,497.7560086,1808.648154,179.4433393,1095.852038,4143.966727,945.3794511,9451.939257
382,142.5050169,252.537357,499.0731262,2953.599404,87.15729923,411.867352,2725.554142,1213.572565,8285.866262
383,217.5066615,273.4444966,384.4370761,2873.212593,104.9611225,1011.757596,3520.623518,897.397257,9283.340321
384,400.6774475,279.0247927,524.3149194,2397.380253,144.803277,842.9791985,3255.270834,812.695613,8657.146335
385,177.1192923,346.5987333,598.3225425,3180.795513,120.0358027,746.0626344,2583.087941,823.3708739,8575.393333
386,298.6837507,185.3921789,398.4957069,3518.100851,118.358101,527.5034312,6268.852818,1162.654803,12478.04164
387,210.1347042,280.7990363,445.451613,1979.983609,175.7235002,810.2960167,2441.346724,694.7025994,7038.437803
388,354.7509393,238.8418262,436.1148714,2039.311909,58.85563713,1026.812365,1998.746412,1059.109683,7212.543643
389,269.5241668,228.5711532,613.4572858,2024.714764,97.52503879,1288.026734,2657.408333,791.9077012,7971.135177
390,226.9564308,329.8526786,576.6586872,3521.012738,78.06777173,1235.319053,1831.135394,674.0121566,8473.01491
391,240.7845361,191.5460728,298.2203224,2668.633114,107.9395651,1344.351502,2985.777666,1109.73114,8946.983918
392,324.5729153,182.0144503,343.3788913,2264.328318,140.8708253,725.9636767,3584.56391,1066.12843,8631.821417
393,178.1176702,236.7974224,535.2731284,2560.68086,117.7517674,960.131894,1967.383942,949.429548,7505.566232
394,197.5199561,326.4454745,432.79013,2136.656235,73.95448101,680.178109,2453.522636,733.5251081,7034.59213
395,190.1850332,238.763358,676.7427276,1949.315902,78.73957052,707.3276436,1698.944795,599.5422105,6139.56124
396,260.728919,226.8227988,538.8126354,2430.167143,100.0602202,858.3972127,6597.805186,1575.777165,12588.57128
397,228.1984795,318.6946681,471.8782643,3687.457557,94.66786946,881.8349082,1883.391252,665.3150096,8231.438008
398,273.1569431,331.259702,478.5645685,2673.177002,89.06808648,1567.969714,2244.022982,680.7162971,8337.935295
399,313.5966533,317.7661948,530.4885647,2092.792159,124.9686269,890.5382581,2497.724085,804.8084674,7572.683009
400,208.6700862,368.9175231,476.3130877,4772.61973,81.04339478,649.5633142,3275.778056,1000.598409,10833.5036
401,257.6729105,201.6835035,372.9883033,2082.468183,66.04020883,1564.343626,3598.25573,1127.85413,9271.306595
402,264.7900977,244.2510382,409.9379878,1952.340467,129.0612768,755.935617,3526.421598,1465.666435,8748.404518
403,248.9505089,234.2942875,397.1736499,3330.156256,119.0845004,1199.376495,2748.065985,965.5102748,9242.611958
